"DiscoveryFile","Pattern","RepositoryPath","LineNumber","Scope","Liveness","Usage","Match"
"approvals.txt","ApprovalRequiredAIFunction","src\MAF\Common\CanDoItAll.AgentFramework.Maf\Runtime\Capabilities\RuntimeCapabilityComposer.cs","687","production","live","implementation-reference","composition.State.HasApprovalTools |= tools.Any(tool => tool is ApprovalRequiredAIFunction);"
"approvals.txt","ApprovalRequiredAIFunction","src\MAF\Common\CanDoItAll.AgentFramework.Maf\Runtime\Capabilities\RuntimeCapabilityComposer.cs","1075","production","live","implementation-reference","? new ApprovalRequiredAIFunction(function)"
"approvals.txt","ApprovalRequiredAIFunction","src\MAF\Common\CanDoItAll.AgentFramework.Maf\Runtime\Capabilities\McpCapabilityBuilder.cs","113","production","live","implementation-reference","state.Tools.Add(wrappedToolApprovalRequired ? new ApprovalRequiredAIFunction(boundedTool) : boundedTool);"
"approvals.txt","ApprovalRequiredAIFunction","src\MAF\Common\CanDoItAll.AgentFramework.Maf\Runtime\Capabilities\McpCapabilityBuilder.cs","144","production","live","implementation-reference","state.Tools.Add(wrappedToolApprovalRequired ? new ApprovalRequiredAIFunction(boundedTool) : boundedTool);"
"approvals.txt","ApprovalRequiredAIFunction","src\MAF\Common\CanDoItAll.AgentFramework.Maf\Runtime\Capabilities\MafRuntimeCapabilityConfiguration.cs","225","production","live","implementation-reference","? new ApprovalRequiredAIFunction(function)"
"approvals.txt","ToolApprovalAgent","codex\bundles\maf-1-15-upgrade-architecture\inputs\02-upstream-release-baseline.md","33","documentation","documentation","documentation-reference","- `ToolApprovalAgent` and related APIs were stabilized; rule callbacks now use `ToolAutoApprovalRuleContext`."
"approvals.txt","ToolApprovalAgent","codex\bundles\maf-1-15-upgrade-architecture\inputs\02-upstream-release-baseline.md","68","documentation","documentation","documentation-reference","- evaluate after parity: approval-not-required bypass, stable ToolApprovalAgent, message injection, FileMemoryProvider;"
"approvals.txt","ToolApprovalAgent","codex\bundles\maf-1-15-upgrade-architecture\subbundles\07-a2a-hosting-and-optional-api-inventory\README.md","61","documentation","documentation","documentation-reference","10. Classify Harness/FileMemory/ToolApprovalAgent/message injection/compaction/CodeAct/Cosmos/Responses hosting."
"approvals.txt","ToolApprovalAgent","codex\bundles\maf-1-15-upgrade-architecture\shared-prompts\qa-prompt.md","67","documentation","documentation","documentation-reference","- AG-UI/Harness/declarative/FileMemory/compaction/message-injection/ToolApprovalAgent/Responses-hosting decisions are explicit;"
"approvals.txt","ToolApprovalAgent","codex\bundles\maf-1-15-upgrade-architecture\shared-prompts\implementation-prompt.md","41","documentation","documentation","documentation-reference","- Do not adopt Harness, AG-UI, declarative workflows, FileMemory, compaction, ToolApprovalAgent, message injection, or OpenAI Responses hosting in the compatibility pass."
"approvals.txt","ToolApprovalAgent","codex\bundles\maf-1-15-upgrade-architecture\shared-prompts\discovery-prompt.md","6","documentation","documentation","documentation-reference","Run the included discovery script, inspect every provider factory, ChatClientAgentOptions construction, custom chat-client stack, approval/session store, response snapshot/merge path, workflow checkpoint bridge, A2A mapping, Harness/FileAccess/AGUI/declarative/compaction/ToolApprovalAgent/MessageInjection/FileMemory/CodeAct/Cosmos/Responses-hosting match, and all direct/transitive MAF package references."
"approvals.txt","ToolApprovalAgent","codex\bundles\maf-1-15-upgrade-architecture\analysis\09-open-questions-and-discovery-gates.md","18","documentation","documentation","documentation-reference","| Q12 | Are AG-UI, declarative workflows, Harness, compaction, FileMemory, ToolApprovalAgent, LocalCodeAct, or Cosmos history active? | Hidden compile/behavior impact | Full branch grep and package graph |"
"approvals.txt","ToolApprovalAgent","codex\bundles\maf-1-15-upgrade-architecture\analysis\08-opportunities-not-in-first-pass.md","23","documentation","documentation","documentation-reference","## Stable ToolApprovalAgent"
"approvals.txt","ToolApprovalAgent","codex\bundles\maf-1-15-upgrade-architecture\analysis\02-impact-matrix.md","16","documentation","documentation","documentation-reference","| `ToolApprovalAgent` API stabilization/signature change | No confirmed direct usage | Compile/optional | Grep and migrate only matches | P1 | Discovery |"
"approvals.txt","ToolApprovalAgent","codex\bundles\maf-1-15-upgrade-architecture\reviews\00-bundle-self-review.md","52","documentation","documentation","documentation-reference","- Harness, FileMemory, ToolApprovalAgent, message injection, AG-UI, declarative workflows, compaction, LocalCodeAct, Cosmos, and OpenAI Responses hosting are inventory/future items."
"approvals.txt","ToolApprovalAgent","codex\bundles\maf-1-15-upgrade-architecture\requirements\01-normalized-requirements.md","20","documentation","documentation","documentation-reference","| R16 | Inventory AG-UI, declarative workflows, compaction, ToolApprovalAgent, Harness, FileMemory, message injection, and OpenAI Responses hosting without adopting them in the compatibility pass. | Optional-feature register has one decision per feature. |"
"approvals.txt","ToolApprovalAgent","codex\bundles\maf-1-15-upgrade-architecture\references\02-upstream-change-index.md","15","documentation","documentation","documentation-reference","| ToolApprovalAgent stabilization | https://github.com/microsoft/agent-framework/pull/7107 | Compile if used; future auto-approval evaluation | SB01, SB07 |"
"approvals.txt","ToolApprovalAgent","codex\bundles\maf-1-15-upgrade-architecture\plan\06-final-acceptance-criteria.md","71","documentation","documentation","documentation-reference","- [ ] ToolApprovalAgent status"
"approvals.txt","ToolApprovalAgent","codex\bundles\maf-1-15-upgrade-architecture\plan\01-phase-plan.md","115","documentation","documentation","documentation-reference","- inventory AG-UI, declarative, Harness, compaction, FileMemory, ToolApprovalAgent, message injection, CodeAct, Cosmos, and Responses hosting;"
"approvals.txt","ToolAutoApprovalRuleContext","codex\bundles\maf-1-15-upgrade-architecture\inputs\02-upstream-release-baseline.md","33","documentation","documentation","documentation-reference","- `ToolApprovalAgent` and related APIs were stabilized; rule callbacks now use `ToolAutoApprovalRuleContext`."
"approvals.txt","PendingToolApprovalRecord","tests\Unit\CanDoItAll.Tests.Unit\ProcessRuntimeIntegrationAdapterTests.cs","9442","test","live-test","test-reference","new PendingToolApprovalRecord("
"approvals.txt","PendingToolApprovalRecord","tests\Unit\CanDoItAll.Tests.Unit\MafRuntimeArchitectureServicesTests.cs","293","test","live-test","test-reference","Assert.DoesNotContain(""private static PendingToolApprovalRecord MapPendingApproval"", runtimeSource, StringComparison.Ordinal);"
"approvals.txt","PendingToolApprovalRecord","tests\Unit\CanDoItAll.Tests.Unit\MafRuntimeArchitectureServicesTests.cs","422","test","live-test","test-reference","new PendingToolApprovalRecord("
"approvals.txt","PendingToolApprovalRecord","tests\Unit\CanDoItAll.Tests.Unit\AgentFinalizerPolicyTests.cs","1142","test","live-test","test-reference","new PendingToolApprovalRecord("
"approvals.txt","PendingToolApprovalRecord","tests\Integration\CanDoItAll.Tests.Integration\AgentFrameworkExecutionRunTrackingIntegrationTests.cs","2222","test","live-test","test-reference","public IReadOnlyList<PendingToolApprovalRecord> InitialPendingApprovals { get; init; } ="
"approvals.txt","PendingToolApprovalRecord","tests\Integration\CanDoItAll.Tests.Integration\AgentFrameworkExecutionRunTrackingIntegrationTests.cs","2224","test","live-test","test-reference","new PendingToolApprovalRecord("
"approvals.txt","PendingToolApprovalRecord","tests\Integration\CanDoItAll.Tests.Integration\FileSandboxWorkspaceExistingRunUpdateRecoveryIntegrationTests.cs","447","test","live-test","test-reference","var approval = new PendingToolApprovalRecord("
"approvals.txt","PendingToolApprovalRecord","tests\Components\CanDoItAll.Tests.Components\HrAgentToolPolicyTests.cs","332","test","live-test","test-reference","private static PendingToolApprovalRecord CreatePendingApproval("
"approvals.txt","PendingToolApprovalRecord","tests\Components\CanDoItAll.Tests.Components\HrAgentToolPolicyTests.cs","337","test","live-test","test-reference","return new PendingToolApprovalRecord("
"approvals.txt","PendingToolApprovalRecord","tests\Components\CanDoItAll.Tests.Components\HrAgentToolPolicyTests.cs","351","test","live-test","test-reference","private static ExecutionRunRecord CreateRun(IReadOnlyList<PendingToolApprovalRecord> pendingApprovals)"
"approvals.txt","PendingToolApprovalRecord","tests\Components\CanDoItAll.Tests.Components\HrAgentProcessReviewServiceTests.cs","175","test","live-test","test-reference","new PendingToolApprovalRecord("
"approvals.txt","PendingToolApprovalRecord","tests\Components\CanDoItAll.Tests.Components\HrAgentProcessReviewServiceTests.cs","297","test","live-test","test-reference","public IReadOnlyList<PendingToolApprovalRecord> PendingApprovals { get; set; } = [];"
"approvals.txt","PendingToolApprovalRecord","tests\Components\CanDoItAll.Tests.Components\AgentChatPanelResponsivenessTests.cs","411","test","live-test","test-reference","new PendingToolApprovalRecord("
"approvals.txt","PendingToolApprovalRecord","codex\bundles\maf-1-15-upgrade-architecture\architecture\01-current-integration-map.md","39","documentation","documentation","documentation-reference","ApprovalDriver --> AppPending[Custom PendingToolApprovalRecord]"
"approvals.txt","PendingToolApprovalRecord","codex\bundles\maf-1-15-upgrade-architecture\analysis\01-current-state.md","88","documentation","documentation","documentation-reference","2. persistent `PendingToolApprovalRecord` with approval ID, call ID, tool name/kind, endpoint detail, and arguments JSON."
"approvals.txt","PendingToolApprovalRecord","src\Modules\CanDoItAll.Modules.AgentFramework\Services\Hr\HrAgentProcessReviewService.cs","294","production","live","implementation-reference","private static PendingToolApprovalRecord ProtectManagerReviewApproval("
"approvals.txt","PendingToolApprovalRecord","src\Modules\CanDoItAll.Modules.AgentFramework\Services\Hr\HrAgentProcessReviewService.cs","295","production","live","implementation-reference","PendingToolApprovalRecord approval)"
"approvals.txt","PendingToolApprovalRecord","src\Modules\CanDoItAll.Modules.AgentFramework\Hosting\ScenarioHarnessAgentRuntime.cs","158","production","live","implementation-reference","new PendingToolApprovalRecord("
"approvals.txt","PendingToolApprovalRecord","src\MAF\Common\CanDoItAll.AgentFramework.Models\Conversations\ConversationModels.cs","13","production","live","implementation-reference","public sealed record PendingToolApprovalRecord("
"approvals.txt","PendingToolApprovalRecord","src\MAF\Common\CanDoItAll.AgentFramework.Models\Conversations\ConversationModels.cs","31","production","live","implementation-reference","IReadOnlyList<PendingToolApprovalRecord>? pendingApprovals,"
"approvals.txt","PendingToolApprovalRecord","src\MAF\Common\CanDoItAll.AgentFramework.Models\Conversations\ConversationModels.cs","46","production","live","implementation-reference","public IReadOnlyList<PendingToolApprovalRecord> PendingApprovals { get; init; }"
"approvals.txt","PendingToolApprovalRecord","src\MAF\Common\CanDoItAll.AgentFramework.Models\Conversations\ConversationModels.cs","59","production","live","implementation-reference","IReadOnlyList<PendingToolApprovalRecord>? pendingApprovals,"
"approvals.txt","PendingToolApprovalRecord","src\MAF\Common\CanDoItAll.AgentFramework.Models\Conversations\ConversationModels.cs","112","production","live","implementation-reference","IReadOnlyList<PendingToolApprovalRecord>? PendingApprovals,"
"approvals.txt","PendingToolApprovalRecord","src\MAF\Common\CanDoItAll.AgentFramework.Models\Conversations\ConversationModels.cs","162","production","live","implementation-reference","public IReadOnlyList<PendingToolApprovalRecord>? LegacyPendingApprovals"
"approvals.txt","PendingToolApprovalRecord","src\MAF\Common\CanDoItAll.AgentFramework.Models\Conversations\ConversationModels.cs","176","production","live","implementation-reference","IReadOnlyList<PendingToolApprovalRecord>? pendingApprovals = null,"
"approvals.txt","PendingToolApprovalRecord","src\MAF\Common\CanDoItAll.AgentFramework.Models\Conversations\ConversationModels.cs","459","production","live","implementation-reference","IReadOnlyList<PendingToolApprovalRecord> PendingApprovals,"
"approvals.txt","PendingToolApprovalRecord","src\MAF\Common\CanDoItAll.AgentFramework.Persistence\Packages\ZipAgentPackageService.cs","575","production","live","implementation-reference","private static IReadOnlyList<PendingToolApprovalRecord> ProtectPendingApprovalsForExport("
"approvals.txt","PendingToolApprovalRecord","src\MAF\Common\CanDoItAll.AgentFramework.Persistence\Packages\ZipAgentPackageService.cs","576","production","live","implementation-reference","IReadOnlyList<PendingToolApprovalRecord>? approvals,"
"approvals.txt","PendingToolApprovalRecord","src\MAF\Common\CanDoItAll.AgentFramework.Core\Execution\ExecutionRunStateTransitions.cs","62","production","live","implementation-reference","IReadOnlyList<PendingToolApprovalRecord> pendingApprovals,"
"approvals.txt","PendingToolApprovalRecord","src\MAF\Common\CanDoItAll.AgentFramework.Core\Execution\ExecutionRunStateTransitions.cs","184","production","live","implementation-reference","PendingToolApprovalRecord pendingApproval,"
"approvals.txt","PendingToolApprovalRecord","src\MAF\Common\CanDoItAll.AgentFramework.Core\Execution\Chat\ChatSessionRuntimeCompatibilityAdapter.cs","13","production","live","implementation-reference","public static IReadOnlyList<PendingToolApprovalRecord> PendingApprovalsOrEmpty(ChatSessionRecord session)"
